size_bytes,price,rating_count_tot,rating_count_ver,cont_rating,sup_devices.num,ipadSc_urls.num,lang.num,rate,Productivity,Travel,News,Weather,Catalogs,Education,Finance,Reference,Entertainment,SocialNetworking,Health&Fitness,Food&Drink,Medical,Sports,Utilities,Book,Lifestyle,Business,Games,Music,Photo&Video,Navigation,Shopping
65.86,1.99,79.0,35.0,9.0,40.0,4.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182.71,0.0,16.0,1.0,4.0,43.0,5.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1848.84,15.99,1421.0,228.0,12.0,37.0,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134.08,1.99,75.0,17.0,4.0,38.0,5.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132.32,1.99,56.0,24.0,9.0,43.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.63,0.0,1482.0,29.0,12.0,37.0,3.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872.85,0.99,12.0,0.0,9.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47.42,0.0,2.0,2.0,4.0,40.0,4.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95.37,0.0,141.0,1.0,4.0,38.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220.2,0.0,833.0,45.0,9.0,40.0,1.0,33.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105.76,2.99,124.0,63.0,4.0,38.0,3.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29.5,0.99,15.0,3.0,12.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.08,6.99,52.0,52.0,9.0,24.0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1832.61,6.99,66.0,66.0,9.0,24.0,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.12,9.99,2.0,2.0,4.0,24.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38.93,0.0,62.0,20.0,4.0,40.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166.25,0.0,99.0,59.0,12.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96.87,7.99,69.0,6.0,4.0,35.0,5.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.75,0.0,1115.0,2.0,4.0,37.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250.75,0.99,301.0,180.0,9.0,40.0,4.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243.81,0.0,1768.0,83.0,17.0,37.0,5.0,15.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245.9,0.0,360.0,100.0,4.0,38.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118.92,0.0,4142.0,366.0,9.0,38.0,5.0,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148.18,0.0,261.0,9.0,4.0,38.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
863.41,6.99,19.0,19.0,9.0,24.0,5.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1490.99,6.99,6.0,6.0,9.0,24.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1484.27,2.99,2.0,2.0,9.0,36.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.01,2.99,27.0,8.0,4.0,40.0,5.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.46,2.99,5478.0,5478.0,12.0,43.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.53,0.0,1179.0,473.0,9.0,40.0,3.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.74,0.0,3.0,3.0,4.0,38.0,3.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
284.72,2.99,46.0,46.0,4.0,40.0,5.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.58,2.99,7.0,7.0,4.0,37.0,5.0,32.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.94,2.99,55.0,55.0,4.0,40.0,5.0,17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.65,0.0,176.0,6.0,12.0,38.0,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136.18,0.99,24.0,2.0,12.0,37.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222.55,3.99,85.0,50.0,4.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92.68,0.0,36.0,17.0,12.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99.53,0.0,26.0,0.0,17.0,40.0,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237.6,0.0,4179.0,790.0,9.0,38.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222.79,3.99,245.0,175.0,4.0,40.0,4.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233.93,0.0,2491.0,163.0,4.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122.17,1.99,151.0,20.0,4.0,40.0,0.0,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243.19,3.99,71.0,1.0,4.0,24.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119.88,0.0,285.0,9.0,4.0,24.0,5.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142.18,0.0,526.0,37.0,9.0,40.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90.17,0.0,47829.0,708.0,9.0,37.0,0.0,8.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
308.31,4.99,480.0,30.0,12.0,40.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196.97,0.0,723.0,60.0,4.0,40.0,5.0,6.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229.54,0.0,694.0,25.0,12.0,37.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228.69,1.99,67.0,4.0,12.0,37.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.68,0.99,58.0,3.0,4.0,37.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56.72,0.0,3105.0,188.0,12.0,37.0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.69,0.0,37.0,37.0,4.0,38.0,2.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.07,0.0,3111.0,4.0,12.0,37.0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.11,0.99,184.0,149.0,4.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145.95,0.0,19.0,0.0,4.0,37.0,5.0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74.61,0.0,3682.0,14.0,4.0,37.0,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108.17,0.0,14.0,1.0,12.0,37.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.86,0.0,13674.0,0.0,4.0,37.0,1.0,9.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.61,0.0,55.0,55.0,4.0,38.0,4.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207.98,2.99,186.0,39.0,4.0,37.0,5.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9,0.0,1.0,1.0,12.0,38.0,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107.42,0.0,2572.0,4.0,4.0,38.0,5.0,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
201.77,2.99,67.0,13.0,9.0,38.0,5.0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131.92,0.0,1193.0,92.0,4.0,38.0,5.0,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123.26,0.0,3046.0,1.0,12.0,40.0,5.0,13.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74.76,0.0,813.0,48.0,4.0,37.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65.31,0.0,31180.0,76.0,4.0,37.0,5.0,4.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.96,2.99,92.0,5.0,4.0,38.0,5.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.88,0.0,55077.0,251.0,4.0,38.0,5.0,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157.22,0.0,1478.0,88.0,4.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128.3,1.99,70.0,27.0,9.0,38.0,5.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17.65,1.99,753.0,3.0,12.0,38.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86.88,0.0,13637.0,115.0,12.0,38.0,5.0,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.22,0.99,20.0,10.0,4.0,38.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.63,0.0,633.0,633.0,4.0,39.0,5.0,10.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880.3,6.99,248.0,23.0,9.0,24.0,5.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1270.02,6.99,78.0,78.0,9.0,24.0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1269.98,2.99,10.0,10.0,9.0,38.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
606.62,3.99,113.0,3.0,9.0,37.0,5.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
436.49,4.99,10828.0,1850.0,12.0,38.0,5.0,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153.0,0.99,914.0,3.0,9.0,38.0,5.0,7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1435.17,0.0,1863.0,462.0,4.0,37.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152.88,0.0,447.0,153.0,4.0,38.0,5.0,6.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
325.43,0.0,981.0,23.0,9.0,35.0,5.0,15.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.97,0.0,1602.0,0.0,4.0,38.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
600.64,4.99,78.0,0.0,12.0,38.0,5.0,7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1836.39,2.99,460.0,128.0,12.0,33.0,5.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76.78,1.99,157.0,14.0,4.0,37.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.62,2.99,770.0,91.0,4.0,37.0,5.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172.34,0.0,4387.0,698.0,17.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136.72,3.99,48.0,15.0,4.0,38.0,5.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.56,0.0,366.0,3.0,17.0,37.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.53,0.0,4253.0,251.0,4.0,38.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
641.5,3.99,78.0,28.0,4.0,38.0,5.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.26,0.99,5778.0,813.0,4.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67.74,0.0,1468.0,85.0,4.0,37.0,4.0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.98,1.99,28.0,7.0,4.0,25.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35.43,1.99,556.0,202.0,4.0,38.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146.28,0.0,13241.0,212.0,12.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.47,0.0,125.0,2.0,4.0,37.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.6,4.99,1350.0,325.0,9.0,37.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128.97,0.0,84062.0,1450.0,4.0,37.0,4.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.77,2.99,35.0,17.0,4.0,37.0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,0.99,11.0,0.0,4.0,37.0,4.0,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.93,0.0,1906.0,1152.0,17.0,38.0,5.0,9.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
582.12,2.99,316.0,35.0,4.0,37.0,5.0,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.16,0.0,7511.0,4.0,4.0,38.0,5.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
946.38,2.99,9.0,9.0,9.0,38.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
939.39,6.99,72.0,72.0,9.0,24.0,5.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71.0,0.0,125.0,6.0,4.0,37.0,0.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673.04,0.99,429.0,429.0,4.0,38.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91.54,2.99,47.0,47.0,9.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158.86,0.0,1692.0,49.0,9.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503.72,0.0,2129.0,189.0,12.0,38.0,5.0,13.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177.99,0.0,1133.0,32.0,4.0,37.0,5.0,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.71,0.99,55.0,3.0,4.0,37.0,5.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565.43,3.99,875.0,252.0,4.0,37.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
312.77,0.0,1.0,1.0,17.0,40.0,5.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68.23,0.0,38.0,15.0,4.0,40.0,5.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166.9,0.0,1776.0,45.0,12.0,37.0,5.0,7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66.62,0.0,12.0,1.0,4.0,40.0,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.84,0.0,21012.0,1427.0,17.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.76,0.0,141.0,0.0,4.0,40.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
530.4,0.0,55011.0,774.0,12.0,38.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60.53,0.0,297.0,23.0,9.0,37.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.53,0.0,9768.0,90.0,4.0,37.0,5.0,13.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96.46,0.0,496.0,242.0,12.0,37.0,5.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176.7,2.99,68.0,26.0,9.0,37.0,5.0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78.39,2.99,1679.0,1131.0,9.0,43.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
676.91,3.99,2503.0,404.0,9.0,38.0,5.0,9.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
381.23,0.0,4385.0,118.0,4.0,35.0,5.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.63,0.0,41.0,41.0,4.0,43.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34.15,0.0,6313.0,2349.0,4.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31.33,0.0,4375.0,400.0,4.0,38.0,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123.61,2.99,155.0,146.0,4.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105.96,0.0,229.0,13.0,4.0,40.0,5.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
444.68,4.99,34.0,27.0,9.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
877.61,0.0,10771.0,186.0,9.0,37.0,5.0,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.31,4.99,334.0,4.0,4.0,37.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
990.21,0.0,405.0,7.0,9.0,38.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
371.76,0.0,1392.0,486.0,12.0,40.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
452.58,0.0,815.0,484.0,9.0,37.0,5.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.48,4.99,214.0,3.0,4.0,38.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29.47,1.99,36.0,0.0,9.0,37.0,5.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
905.39,6.99,84.0,84.0,9.0,24.0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
759.48,2.99,20.0,20.0,9.0,38.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62.82,0.0,648.0,11.0,17.0,24.0,5.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.94,0.0,256.0,8.0,4.0,38.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102.33,0.0,236.0,19.0,4.0,37.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.41,1.99,7776.0,7776.0,4.0,38.0,4.0,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
749.82,0.0,1368.0,766.0,12.0,37.0,5.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.92,0.0,10122.0,1060.0,17.0,38.0,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
329.45,0.0,572.0,353.0,12.0,37.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143.45,0.0,870.0,8.0,12.0,37.0,5.0,9.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239.37,0.0,793.0,457.0,12.0,38.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
343.62,0.0,2908.0,270.0,4.0,37.0,5.0,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1347.01,6.99,43.0,43.0,9.0,24.0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308.49,0.0,33407.0,5946.0,4.0,38.0,5.0,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735.03,0.0,143.0,4.0,4.0,37.0,5.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.35,0.0,766.0,459.0,4.0,40.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
279.62,2.99,54.0,35.0,4.0,37.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65.74,0.0,11748.0,1113.0,4.0,37.0,5.0,15.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
384.09,3.99,940.0,135.0,12.0,38.0,3.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.51,0.0,57.0,5.0,4.0,38.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174.13,3.99,458.0,23.0,4.0,38.0,5.0,9.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60.25,0.99,21.0,12.0,4.0,37.0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
474.7,4.99,20.0,3.0,4.0,24.0,5.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474.28,2.99,7.0,1.0,4.0,38.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.4,0.0,1765.0,0.0,12.0,37.0,4.0,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
